"tract","Name","Household_Income_at_Age_35_rP_gP_pall"
41051002802,"Northeast Portland, Portland, OR",43678
9001211100,"Danbury, CT",43677
37051000600,"Terry Sanford, Fayetteville, NC",43677
48491021203,"Taylor, TX",43677
6073007701,"Pacific Beach, San Diego, CA",43676
40109107207,"South Oklahoma City, Oklahoma City, OK",43675
6067009108,"Sacramento, CA",43674
48409010700,"Taft, TX",43673
47065011314,"Ooltewah, TN",43673
48201522402,"Northwest Houston, Houston, TX",43672
39059977400,"Cambridge, OH",43672
6031000702,"Hanford, CA",43672
17161020300,"Silvis, IL",43671
36025970700,"Delancey, NY",43671
51510200600,"Seminary Hill, Alexandria, VA",43671
36081054200,"Queens County, NY",43671
48121021620,"Lewisville, TX",43671
32003005503,"Boulder City, NV",43670
6067009614,"Elk Grove, CA",43670
17031151200,"Portage Park, Chicago, IL",43669
17031160400,"Irving Park, Chicago, IL",43669
18035002200,"Selma, IN",43669
34017019200,"Hoboken, NJ",43669
6065031702,"Arlington South, Riverside, CA",43668
35035000602,"Alamogordo, NM",43668
6071000812,"Rancho Cucamonga, CA",43668
15003006600,"Moanalua, Honolulu, HI",43668
42069101600,"Scranton, PA",43667
18053010600,"Marion, IN",43667
42029303401,"Kennett Square, PA",43667
29097010700,"Joplin, MO",43666
24001001900,"Frostburg, MD",43666
12099005923,"Boynton Beach, FL",43665
51015071000,"Greenville, VA",43663
21211040502,"Simpsonville, KY",43663
17031812600,"Oak Park, IL",43663
36087012103,"Monsey, NY",43663
53065950100,"Evans, WA",43662
37119006105,"Mountain Island, Charlotte, NC",43661
35001004743,"Parkway, Albuquerque, NM",43661
30053000100,"Libby, MT",43660
6001441921,"Central District, Fremont, CA",43659
53057952402,"Mount Vernon, WA",43659
16055001200,"Coeur d'Alene, ID",43659
48029171925,"Far West Side, San Antonio, TX",43658
35001003722,"North Domingo Baca, Albuquerque, NM",43656
47165021103,"Hendersonville, TN",43656
33009960600,"North Haverhill, Haverhill, NH",43656
12117022209,"Winter Park, FL",43655
6037463400,"Pasadena, CA",43655
48113018137,"Garland, TX",43655
6081604200,"San Bruno, CA",43654
8083969600,"Cortez, CO",43653
33001965800,"Belmont, NH",43653
6037183222,"Northeast Los Angeles, Los Angeles, CA",43653
8001009608,"Arvada, CO",43653
48355002304,"South Side, Corpus Christi, TX",43652
48027023300,"Killeen, TX",43652
23005002700,"Westbrook, ME",43652
26049011711,"Davison, MI",43652
48141010215,"Desierto Plaza, El Paso, TX",43651
23005002400,"Peaks Island, Portland, ME",43650
37119005610,"Harris - Houston, Charlotte, NC",43650
4019004412,"Tucson, AZ",43649
21103090301,"Smithfield, KY",43649
47183968203,"Martin, TN",43648
25009205200,"Lynn, MA",43647
13135050532,"Lawrenceville, GA",43647
40111000400,"Okmulgee, OK",43646
18175967600,"Salem, IN",43646
18091042400,"La Porte, IN",43645
12031014101,"Beaches, Jacksonville Beach, FL",43645
45077011204,"Clemson, SC",43645
21211040101,"Waddy, KY",43644
12071010803,"Caloosahatchee, Cape Coral, FL",43644
22113950400,"Kaplan, LA",43643
20091050400,"North Park, Mission, KS",43642
21151011400,"Paint Lick, KY",43642
17119403200,"Collinsville, IL",43642
48441010900,"North E. Hwy 80, Abilene, TX",43642
24033801311,"Clinton, MD",43641
15003006500,"Kalihi Valley, Honolulu, HI",43641
23009965900,"Bar Harbor, ME",43641
24031704803,"Bethesda, MD",43641
6029000101,"North Country Meadows, Bakersfield, CA",43641
6085502201,"Central San Jose, San Jose, CA",43641
17029000100,"Charleston, IL",43641
10003016200,"New Castle, DE",43640
36081011000,"Queens County, NY",43640
6031000404,"Lemoore, CA",43640
36077590700,"Schenevus, NY",43639
26125167400,"Farmington Hills, MI",43639
48395960100,"Bremond, TX",43639
18127050900,"Valparaiso, IN",43639
8069002005,"Loveland, CO",43638
20173007102,"Wichita, KS",43638
24021775400,"Brunswick, MD",43637
36061009500,"Midtown, New York, NY",43637
11001005301,"Northwest Washington, Washington, DC",43637
12086010604,"Cutler Bay, FL",43637
41003001001,"Corvallis, OR",43636
18127050507,"Portage, IN",43636
45013002106,"Bluffton, SC",43636
26049010111,"Clio, MI",43636
48215020804,"McAllen, TX",43635
22097961900,"Sunset, LA",43635
53009001300,"Port Angeles, WA",43635
36099950800,"Romulus, NY",43634
39099811100,"Lowellville, OH",43633
36075020702,"Central Square, NY",43633
6073015601,"El Cajon, CA",43632
29083950400,"Deepwater, MO",43632
6073007905,"Pacific Beach, San Diego, CA",43632
1077011802,"Rogersville, AL",43631
53041971600,"Winlock, WA",43631
4013061014,"Corte Sierra, Avondale, AZ",43631
26081013801,"Byron Center Park, Wyoming, MI",43631
6001438100,"Fairway Prk, Hayward, CA",43629
48485010900,"Wichita Falls, TX",43627
37037020702,"New Hill, NC",43626
11001002302,"Northwest Washington, Washington, DC",43626
40119010800,"Stillwater, OK",43626
48439110203,"Haltom City, TX",43625
12011050601,"Central Corals, Oakland Park, FL",43625
36077590400,"Edmeston, NY",43624
12086015100,"Miami, FL",43624
25025170701,"Revere, MA",43624
48039663900,"Clute, TX",43623
36117021600,"North Rose, NY",43623
23031030202,"Sanford, Sanford, ME",43622
26049010813,"Flint, MI",43621
48161000400,"Wortham, TX",43621
37021002804,"Weaverville, NC",43619
29145020200,"Neosho, MO",43619
40123089598,"Ada, OK",43618
36081004200,"Queens County, NY",43618
41071030701,"McMinnville, OR",43617
42101037200,"South Philadelphia, Philadelphia, PA",43617
17169970200,"Rushville, IL",43617
39091004300,"De Graff, OH",43616
53033030700,"Auburn, WA",43616
26151970400,"Carsonville, MI",43615
48183000401,"Longview, TX",43615
6067008132,"Twin Creeks, Citrus Heights, CA",43614
20173005501,"Haysville, KS",43613
26033970400,"Sault Ste. Marie, MI",43612
55101000600,"Racine, WI",43612
53055960500,"Lopez Island, WA",43611
12053041201,"Spring Hill, FL",43611
48041000201,"Bryan, TX",43611
40051000700,"Ninnekah, OK",43609
48367140502,"Weatherford, TX",43609
17031827902,"Lansing, IL",43609
30049000200,"Helena, MT",43609
12019030202,"Middleburg, FL",43609
6029002817,"Spice Tract, Bakersfield, CA",43609
25005640400,"Fall River, MA",43609
13051010806,"Savannah, GA",43609
6067007432,"Antelope Oaks, Antelope, CA",43608
41041951700,"Yachats, OR",43608
29007950300,"Centralia, MO",43607
48331950401,"Cameron, TX",43606
6071002028,"Rancho Cucamonga, CA",43606
26005031900,"Otsego, MI",43606
44007010400,"East Providence, RI",43606
32003003237,"Monument at Lone Mountain, Las Vegas, NV",43606
21059001501,"Maceo, KY",43606
6075018000,"Mission Bay, San Francisco, CA",43605
42011012001,"Birdsboro, PA",43605
6059063603,"Newport Beach, CA",43604
45063020510,"Columbia, SC",43603
53053072311,"University Place, WA",43603
13135050709,"Snellville, GA",43603
51800075602,"Suffolk, VA",43603
48463950400,"Uvalde, TX",43603
37049961100,"Havelock, NC",43602
25005640100,"Fall River, MA",43602
37049960401,"New Bern, NC",43602
6087121600,"Opal Cliffs, Santa Cruz, CA",43601
36087011301,"Nanuet, NY",43600
37037020800,"Pittsboro, NC",43600
10001040900,"Dover, DE",43599
8001009407,"Westminster, CO",43599
41047010802,"Jefferson, OR",43598
6065031703,"Arlington South, Riverside, CA",43597
12019030702,"Fleming Island, FL",43597
39023002702,"Terra Villa, New Carlisle, OH",43597
54061011300,"Morgantown, WV",43596
23001043000,"Livermore, ME",43595
6073016615,"Santee, CA",43595
42029307200,"Coatesville, PA",43594
53033029407,"Kent, WA",43594
22031950200,"Logansport, LA",43594
35045000705,"Bloomfield, NM",43593
13089021705,"Chamblee, GA",43593
51810046009,"Virginia Beach, VA",43593
15003005300,"Kalihi - Palama, Honolulu, HI",43592
1125010201,"Northport, AL",43591
20091052102,"Shawnee, KS",43590
23001041000,"Poland, ME",43590
33015057000,"Northwood, NH",43590
45063021033,"West Columbia, SC",43588
41029002300,"Talent, OR",43588
53035940000,"Indianola, WA",43588
18097320600,"Washington Township, Indianapolis, IN",43588
6059088802,"Garden Grove, CA",43587
29099700111,"Arnold, MO",43587
6037141201,"Sherman Oaks, Los Angeles, CA",43587
6017030200,"South Lake Tahoe, CA",43587
42079215200,"Wilkes-Barre Township, PA",43586
44001030700,"Bristol, RI",43586
21117065800,"Covington, KY",43585
23003950200,"Van Buren, ME",43585
29099701101,"Hillsboro, MO",43585
34005701103,"Burlington, NJ",43584
8077001703,"Grand Junction, CO",43584
21183920600,"Beaver Dam, KY",43584
6073000300,"Hillcrest, San Diego, CA",43584
6059088501,"Garden Grove, CA",43583
17031161100,"Irving Park, Chicago, IL",43583
27123042201,"Maplewood, MN",43583
51760040900,"Museum District, Richmond, VA",43582
17031020902,"West Ridge, Chicago, IL",43582
37097060901,"Olin, NC",43580
22071011200,"Broadmoor, New Orleans, LA",43580
51053840200,"Sutherland, VA",43579
26125184400,"Royal Oak, MI",43579
17031823302,"Chicago, IL",43579
6053012700,"Monterey, CA",43578
1125010301,"Northport, AL",43576
54023969500,"Maysville, WV",43576
42121201400,"Kennerdell, PA",43575
18033020500,"Auburn, IN",43573
30013000300,"Great Falls, MT",43573
35001003502,"Allison Lateral Estates, Los Ranchos de Albuquerque, NM",43573
4013103701,"Paradise Valley Village, Phoenix, AZ",43573
51165010100,"Elkton, VA",43573
37149920301,"Columbus, NC",43572
48481740600,"Boling-Iago, TX",43572
6085503707,"Alum Rock, San Jose, CA",43571
6073008363,"University City, San Diego, CA",43571
6037406000,"Covina, CA",43569
48043950500,"Alpine, TX",43569
16027020503,"Nampa, ID",43568
6095252102,"Benicia, CA",43567
18139974300,"Rushville, IN",43567
40143006600,"Tulsa, OK",43566
41029002400,"Ashland, OR",43566
42003101400,"Morningside, Pittsburgh, PA",43566
8123001201,"Greeley, CO",43565
17031020802,"West Ridge, Chicago, IL",43565
41051009907,"Gresham Butte, Gresham, OR",43565
37081016011,"Greensboro, NC",43564
48039662100,"Angleton, TX",43564
40109106902,"Central Oklahoma City, Bethany, OK",43564
28155950200,"Eupora, MS",43563
36105952000,"Swan Lake, NY",43563
24047950700,"Ocean Pines, MD",43562
47113001502,"Jackson, TN",43562
37147001302,"Winterville, NC",43562
23019008001,"Milford, Bradley, ME",43562
29510101100,"Boulevard Heights, St. Louis, MO",43562
48005000102,"Lufkin, TX",43561
34027044800,"Dover, NJ",43561
22071012600,"East Carrollton, New Orleans, LA",43561
18111100600,"Brook, IN",43561
51125950200,"Afton, VA",43560
53015000900,"Kelso, WA",43560
12086008702,"Miami, FL",43560
54039010801,"Charleston, WV",43560
6065041702,"Corona, CA",43559
53033028402,"SeaTac, WA",43559
27057070500,"Park Rapids, MN",43559
30029001000,"Kalispell, MT",43558
48073950300,"Jacksonville, TX",43557
39049009440,"South Columbus, Groveport, OH",43556
24017850906,"Waldorf, MD",43556
22051026400,"Marrero, LA",43555
45091060102,"Rock Hill, SC",43555
36047013700,"Kings County, NY",43555
17093890202,"Montgomery, IL",43555
21145031500,"Kevil, KY",43555
15003008915,"Mililani, HI",43555
45015020903,"Hanahan, SC",43554
17033880400,"Robinson, IL",43553
22071000606,"Old Aurora, New Orleans, LA",43553
26135970201,"Lewiston, MI",43552
39035154100,"Garfield Heights, OH",43552
48309000200,"Oakwoods, Waco, TX",43550
13313000800,"Rocky Face, GA",43550
19187000600,"Fort Dodge, IA",43550
39035154400,"Garfield Heights, OH",43550
48121020401,"Denton, TX",43549
41051002702,"Hollywood, Portland, OR",43549
12011110312,"Pembroke Pines, FL",43549
13297110503,"Monroe, GA",43548
54057010200,"Ridgeley, WV",43547
36119006100,"New Rochelle, NY",43547
36081048200,"Queens County, NY",43547
34017011100,"Constable Hook, Bayonne, NJ",43545
37129012008,"Wilmington, NC",43542
21155970500,"Raywick, KY",43542
29007950200,"Rush Hill, MO",43541
53053073108,"Puyallup, WA",43540
53033030202,"Federal Way, WA",43540
26125136102,"Novi, MI",43540
5085020101,"Austin, AR",43540
21029020103,"Taylorsville, KY",43539
40063484900,"Holdenville, OK",43539
21059001701,"Owensboro, KY",43539
48245001302,"Beaumont, TX",43539
12071001914,"Fort Myers, FL",43539
18019050604,"Jeffersonville, IN",43539
6065040816,"Corona, CA",43538
53059950300,"Stevenson, WA",43538
6037480901,"Alhambra, CA",43538
4013092308,"Glendale, AZ",43537
6101051000,"Yuba City, CA",43537
18097330209,"Indianapolis, IN",43536
32003002951,"The Lakes, Las Vegas, NV",43536
6065043228,"Murrieta, CA",43535
45045002602,"Taylors, SC",43535
31119961000,"Norfolk, NE",43534
36087010701,"Haverstraw, NY",43533
48121020403,"Denton, TX",43532
6037901008,"Lancaster, CA",43532
6111001301,"Ventura, CA",43532
42051262800,"Uniontown, PA",43531
13277960300,"Tifton, GA",43531
37071030601,"Cherryville, NC",43531
48161000700,"Teague, TX",43530
25013810800,"Chicopee, MA",43530
4013618200,"Deer Valley, Glendale, AZ",43529
49035113904,"Magna, UT",43529
20107955100,"LaCygne, KS",43529
6037141303,"Sherman Oaks, Los Angeles, CA",43529
8077000500,"Grand Junction, CO",43529
5125010506,"Hot Springs Village, AR",43528
40131050202,"Claremore, OK",43527
6061022013,"Gold Run, CA",43527
32003003306,"Los Prados, Las Vegas, NV",43527
55009000303,"Green Bay, WI",43527
39133601701,"Kent, OH",43527
36081035100,"Queens County, NY",43527
6037408401,"La Puente, CA",43526
48201540602,"Yorktown Colony, Houston, TX",43526
12099007766,"Boca Raton, FL",43526
50015953300,"Hyde Park, VT",43525
36067002901,"Westside, Syracuse, NY",43524
24005400800,"Catonsville, MD",43524
18161960700,"Liberty, IN",43523
20045001001,"Barker, Lawrence, KS",43523
5125010405,"Hensley, AR",43523
6073008502,"Clairemont, San Diego, CA",43522
17145030600,"Du Quoin, IL",43522
27053108900,"Howe, Minneapolis, MN",43521
17031812801,"Oak Park, IL",43521
55127000800,"Delavan, WI",43521
37183052807,"Raleigh, NC",43521
39105964600,"Racine, OH",43520
29099701401,"De Soto, MO",43519
6113011500,"Esparto, CA",43519
48113017804,"Eastridge Park, Mesquite, TX",43518
34021000600,"Villa Park, Trenton, NJ",43518
47003950100,"Bell Buckle, TN",43517
26117970600,"Pierson, MI",43516
18005010600,"Columbus, IN",43516
39057200104,"Wright-Patterson Air Force Base, OH",43515
6037211704,"Central LA, Los Angeles, CA",43514
26091061900,"Morenci, MI",43513
5143010101,"Springdale, AR",43513
21093001001,"Elizabethtown, KY",43512
17165955800,"Harrisburg, IL",43512
12011070310,"Sunrise, FL",43511
42043023500,"Highspire, PA",43511
26123970600,"Fremont, MI",43509
39155933302,"McDonald, OH",43509
51191010602,"Meadowview, VA",43509
22027950200,"Homer, LA",43508
15009030903,"Wailuku, HI",43507
18097340902,"Speedway, IN",43507
25009260600,"Haverhill, MA",43506
30061964500,"Superior, MT",43506
36039080100,"Hannacroix, NY",43505
12005000804,"Bayou Estates, Panama City, FL",43505
29043020205,"Nixa, MO",43505
48339693800,"Conroe, TX",43504
32003005108,"Gibson Springs, Henderson, NV",43504
48221160100,"Granbury, TX",43504
18061060600,"Elizabeth, IN",43504
29097010200,"Joplin, MO",43504
42017100600,"Bristol, PA",43504
12105014123,"Winter Haven, FL",43503
6073002903,"Mid-City, San Diego, CA",43503
36085023900,"Richmond County, NY",43502
19111490200,"Fort Madison, IA",43501
6037501300,"Whittier, CA",43501
12083002302,"Ocala, FL",43501
32003002825,"Las Vegas, NV",43501
55079000501,"Timmerman West, Milwaukee, WI",43501
30085940001,"Wolf Point, MT",43500
6061021045,"Los Cerritos, Roseville, CA",43500
26055550200,"Traverse City, MI",43500
19153002800,"Drake, Des Moines, IA",43500
6071012700,"Ontario, CA",43500
39049008162,"Westland, Galloway, OH",43499
41039000702,"Florence, OR",43499
48377950100,"Marfa, TX",43498
39117965100,"Mount Gilead, OH",43498
17043841503,"West Chicago, IL",43497
9001080600,"Stratford, CT",43497
31119961100,"Norfolk, NE",43497
39003011000,"Lima, OH",43496
6073019303,"Vista, CA",43496
39089753300,"Newark, OH",43495
22015011001,"Bossier City, LA",43495
42121200100,"Cooperstown, PA",43495
47119010400,"Columbia, TN",43495
6055201601,"Saint Helena, CA",43494
51015070500,"Waynesboro, VA",43494
53033031704,"Kent, WA",43494
24510272003,"Baltimore, MD",43493
29033960300,"Carrollton, MO",43493
24005450100,"Rosedale, MD",43492
26115830200,"Newport, Berlin Charter Township, MI",43492
36117021700,"Clyde, NY",43490
12086006706,"Brickell, Miami, FL",43490
12083001006,"Ocala, FL",43488
36103180300,"Shelter Island, NY",43487
51115951400,"Mathews, VA",43487
53067012610,"Tenino, WA",43487
6037271901,"Mar Vista, Los Angeles, CA",43487
42007604600,"Aliquippa, PA",43487
6115040901,"Beale Air Force Base, CA",43486
42065951200,"Punxsutawney, PA",43486
22085000100,"Converse, LA",43486
26087340500,"Almont, MI",43485
48367140501,"Weatherford, TX",43484
26101000300,"Onekama, MI",43484
26025003000,"Homer, MI",43484
18153050100,"Shelburn, IN",43483
36063023800,"Lockport, NY",43483
4021000209,"San Tan Valley, AZ",43482
9015908100,"Sterling, CT",43482
25005613901,"Taunton, MA",43480
55079020600,"Bay View, Milwaukee, WI",43480
6077003409,"Pacific, Stockton, CA",43478
39139001300,"Mansfield, OH",43478
53033001702,"Greenwood, Seattle, WA",43478
36059404902,"Elmont, NY",43478
48071710500,"Anahuac, TX",43477
21117063604,"Independence, KY",43476
48201342200,"Bramley, Pasadena, TX",43476
51107611501,"Sterling, VA",43475
8041003400,"El Paso County, CO",43475
36015011100,"Elmira, NY",43474
4015952900,"Lake Havasu City, AZ",43474
6037403801,"Charter Oak, Covina, CA",43474
48275950100,"Knox City, TX",43473
39173021400,"Weston, OH",43473
51187020100,"Linden, VA",43472
6087100200,"Santa Cruz, CA",43472
13031110601,"Statesboro, GA",43472
26017286300,"Pinconning, MI",43472
12095010200,"Northeast Orlando, Orlando, FL",43472
48181000101,"Bells, TX",43472
40101001300,"Muskogee, OK",43471
6111000800,"Santa Paula, CA",43471
36003951000,"Wellsville, NY",43470
6059063807,"Mesa Verde, Costa Mesa, CA",43470
54077964100,"Terra Alta, WV",43469
12099000406,"Villas of Ocean Dunes, Jupiter, FL",43469
36081028900,"Queens County, NY",43468
47179061300,"Johnson City, TN",43468
13083040300,"Rising Fawn, GA",43467
48059030101,"Clyde, TX",43467
13057091103,"Acworth, GA",43467
36103159506,"Shirley, NY",43466
4007000302,"Payson, AZ",43466
53033027000,"Highline, Seattle, WA",43466
4013106703,"Alhambra, Phoenix, AZ",43466
39011040300,"Wapakoneta, OH",43466
6013302005,"Oakley, CA",43465
26099251600,"Saint Clair Shores, MI",43464
41047002102,"Faye Wright, Salem, OR",43464
41061970500,"La Grande, OR",43464
36005015800,"Bronx County, NY",43464
26125131800,"Highland, Highland Charter Township, MI",43463
8069000802,"Highlander Heights, Fort Collins, CO",43463
6047000503,"Winton, CA",43462
42045400401,"Upper Darby, PA",43462
18061060400,"Corydon, IN",43462
29091090600,"West Plains, MO",43461
48029181402,"Northwest Side, San Antonio, TX",43461
29139970400,"Jonesburg, MO",43460
6071002016,"Rancho Cucamonga, CA",43460
6059074111,"Thorton Park, Santa Ana, CA",43459
26049011710,"Davison, MI",43459
